"Site number"	"Site name"	"Transect number"	"Transect point number"	"Measurement taken in thalweg"	"Depth (m)"	"Bed substrate"	"Embeddedness (percent)"	"Silt present"	"Woody debris present"	"Overhanging vegetation present"	"Undercut banks"	"Boulders"	"Aquatic macrophytes"	"Manmade structure"	"Too turbid to determine if cover features exist"	"No habitat features"	"Habitat features not classified"
05551200	"Ferson Creek near St. Charles, IL"	8	3	TRUE	0.19	5	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	8	4	FALSE	0.47	5	10	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	8	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	9	1	FALSE	0	-	-	No Observation	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	9	2	TRUE	0.67	7	80	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	9	3	FALSE	0.48	6	60	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	9	4	FALSE	0.19	4	100	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	9	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	10	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	10	2	TRUE	0.27	5	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	10	3	FALSE	0.17	7	50	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	10	4	FALSE	0.3	5	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	10	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	11	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	11	2	TRUE	0.3	7	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	11	3	FALSE	0.22	5	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	11	4	FALSE	0.11	6	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551200	"Ferson Creek near St. Charles, IL"	11	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	1	1	FALSE	0	-	-	No Observation	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	1	2	TRUE	1.04	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	1	3	FALSE	1.02	3	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	1	4	FALSE	0.5	2	50	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	1	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	2	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	2	2	FALSE	0.29	5	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	2	3	TRUE	0.37	6	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	2	4	FALSE	0.13	7	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	2	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	3	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	3	2	FALSE	0.44	7	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	3	3	TRUE	0.67	5	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	3	4	FALSE	0.23	3	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	3	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	4	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	4	2	FALSE	0.25	7	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	4	3	FALSE	0.19	7	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	4	4	TRUE	0.37	9	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	4	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	5	1	FALSE	0	-	-	No Observation	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	5	2	FALSE	0.65	3	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	5	3	TRUE	0.72	4	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	5	4	FALSE	0.4	9	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	5	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	6	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	6	2	TRUE	0.25	7	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	6	3	FALSE	0.32	9	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	6	4	FALSE	0.18	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	6	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	7	1	FALSE	0	-	-	No Observation	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	7	2	FALSE	1.28	1	30	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	7	3	TRUE	1.28	1	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	7	4	FALSE	0	-	-	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	7	5	FALSE	0	-	-	No Observation	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	8	1	FALSE	0	-	-	No Observation	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	8	2	TRUE	0.29	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	8	3	FALSE	0.4	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	8	4	FALSE	0.38	4	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	8	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	9	1	FALSE	0	-	-	No Observation	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	9	2	FALSE	0.25	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	9	3	FALSE	0.22	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	9	4	TRUE	0.29	5	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	9	5	FALSE	0	-	-	No Observation	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	10	1	FALSE	0	-	-	No Observation	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	10	2	TRUE	0.3	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	10	3	FALSE	0.21	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	10	4	FALSE	0.12	5	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	10	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	11	1	FALSE	0	-	-	No Observation	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	11	2	FALSE	0.37	4	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	11	3	TRUE	0.43	6	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	11	4	FALSE	0.31	6	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551340	"Mill Creek at Mooseheart, IL"	11	5	FALSE	0	-	-	No Observation	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	1	1	FALSE	0.6	1	70	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	1	2	TRUE	0.65	1	70	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	1	3	FALSE	0.35	4	60	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	1	4	FALSE	0	-	-	No Observation	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	1	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	2	1	FALSE	0.4	1	70	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	2	2	TRUE	0.6	1	70	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	2	3	FALSE	0.2	4	60	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	2	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	2	5	FALSE	0	-	-	No Observation	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	3	1	FALSE	0.25	4	20	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	3	2	TRUE	0.45	4	30	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	3	3	FALSE	0.1	5	20	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	3	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	3	5	FALSE	0	-	-	No Observation	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	4	1	FALSE	0.25	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	4	2	TRUE	0.25	4	40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	4	3	FALSE	0.1	4	30	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	4	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	4	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	5	1	FALSE	0.1	7	60	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	5	2	TRUE	0.15	7	70	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	5	3	FALSE	0.1	8	80	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	5	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	5	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	6	1	FALSE	0.1	4	60	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	6	2	TRUE	0.4	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	6	3	FALSE	0.3	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	6	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	6	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	7	1	FALSE	0.2	3	70	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	7	2	TRUE	0.45	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	7	3	FALSE	0.15	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	7	4	FALSE	0	-	-	No Observation	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	7	5	FALSE	0	-	-	No Observation	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	8	1	FALSE	0.4	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	8	2	TRUE	0.4	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	8	3	FALSE	0.4	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	8	4	FALSE	0	-	-	No Observation	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	8	5	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	9	1	FALSE	0.25	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	9	2	TRUE	0.25	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	9	3	FALSE	0.25	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	9	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	9	5	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	10	1	FALSE	0.35	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	10	2	FALSE	0.1	4	40	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	10	3	TRUE	0.35	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	10	4	FALSE	0	-	-	No Observation	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	10	5	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	11	1	FALSE	0.25	7	60	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	11	2	FALSE	0.3	8	80	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	11	3	TRUE	2.2	4	30	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	11	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551548	"Waubansee Creek at Oswego, IL"	11	5	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	1	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	1	2	FALSE	0.3	4	20	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	1	3	TRUE	0.45	5	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	1	4	FALSE	0.35	4	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	1	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	2	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	2	2	TRUE	0.4	5	40	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	2	3	FALSE	0.35	4	40	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	2	4	FALSE	0.35	4	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	2	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	3	1	FALSE	0	-	-	No Observation	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	3	2	TRUE	0.55	5	30	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	3	3	FALSE	0.25	4	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	3	4	FALSE	0.2	3	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	3	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	4	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	4	2	FALSE	0.45	5	10	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	4	3	TRUE	0.65	5	30	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	4	4	FALSE	0.2	3	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	4	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	5	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	5	2	FALSE	0.25	4	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05551695	"Blackberry Cr at Bristol Ridge Rd nr Bristol, IL"	5	3	TRUE	0.35	4	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
